time,open,high,low,close,tick_volume,spread,real_volume
2026-07-30 08:00:00,4038.54,4056.21,4036.71,4053.33,7006,15,0
2026-07-30 08:15:00,4053.25,4068.46,4052.2,4064.48,6632,15,0
2026-07-30 08:30:00,4064.49,4072.96,4062.94,4065.78,6449,15,0
2026-07-30 08:45:00,4065.81,4071.01,4059.37,4061.39,5527,15,0
2026-07-30 09:00:00,4061.39,4069.02,4060.31,4065.96,5468,15,0
2026-07-30 09:15:00,4066.11,4072.45,4064.5,4067.61,6027,15,0
2026-07-30 09:30:00,4067.61,4069.35,4060.66,4065.56,5296,15,0
2026-07-30 09:45:00,4065.56,4073.07,4062.29,4063.32,5206,15,0
2026-07-30 10:00:00,4063.32,4074.74,4062.97,4068.32,6035,15,0
2026-07-30 10:15:00,4068.32,4077.65,4067.5,4076.39,6469,15,0
2026-07-30 10:30:00,4076.47,4082.74,4075.27,4081.17,6070,15,0
2026-07-30 10:45:00,4081.23,4083.1,4077.98,4078.11,5494,15,0
2026-07-30 11:00:00,4077.87,4082.78,4077.65,4079.71,5865,15,0
2026-07-30 11:15:00,4079.74,4081.97,4076.55,4077.91,5445,15,0
2026-07-30 11:30:00,4078.41,4079.46,4076.23,4077.51,5139,15,0
2026-07-30 11:45:00,4077.53,4080.61,4075.65,4077.75,4490,15,0
2026-07-30 12:00:00,4077.71,4082.59,4074.66,4078.79,5910,15,0
2026-07-30 12:15:00,4078.82,4081.43,4071.67,4077.04,6049,15,0
2026-07-30 12:30:00,4077.04,4086.64,4071.73,4077.19,7814,15,0
2026-07-30 12:45:00,4077.12,4079.44,4067.28,4068.84,7623,15,0
2026-07-30 13:00:00,4069.09,4076.74,4065.11,4076.67,7895,15,0
2026-07-30 13:15:00,4076.55,4084.06,4072.04,4080.13,7345,15,0
2026-07-30 13:30:00,4080.13,4098.75,4074.88,4088.84,9018,15,0
2026-07-30 13:45:00,4088.92,4112.75,4085.59,4112.29,8732,15,0
2026-07-30 14:00:00,4112.42,4120.32,4094.03,4098.17,8614,15,0
2026-07-30 14:15:00,4098.17,4100.27,4087.08,4096.17,8301,15,0
2026-07-30 14:30:00,4096.26,4111.34,4094.78,4110.73,7800,15,0
2026-07-30 14:45:00,4110.77,4113.15,4096.38,4100.01,8035,15,0
2026-07-30 15:00:00,4100.14,4100.3,4083.15,4085.54,8312,15,0
2026-07-30 15:15:00,4085.32,4097.24,4084.84,4095.94,7320,15,0
2026-07-30 15:30:00,4095.94,4106.94,4092.56,4105.37,6083,15,0
2026-07-30 15:45:00,4105.41,4110.13,4103.6,4108.13,6361,15,0
2026-07-30 16:00:00,4107.94,4115.89,4107.74,4114.17,5607,15,0
2026-07-30 16:15:00,4114.14,4119.25,4113.65,4116.02,4801,15,0
2026-07-30 16:30:00,4116.08,4116.39,4108.31,4108.63,5189,15,0
2026-07-30 16:45:00,4108.63,4110.75,4106.63,4110.75,4552,15,0
2026-07-30 17:00:00,4110.77,4111.29,4104.9,4104.94,4869,15,0
2026-07-30 17:15:00,4104.89,4108.23,4098.5,4101.74,5288,15,0
2026-07-30 17:30:00,4101.74,4108.21,4100.05,4105.98,6173,15,0
2026-07-30 17:45:00,4105.98,4108.53,4101.27,4102.59,5603,15,0
2026-07-30 18:00:00,4102.58,4106.86,4102.58,4106.55,5385,15,0
2026-07-30 18:15:00,4106.47,4106.82,4100.82,4103.58,4777,15,0
2026-07-30 18:30:00,4103.59,4107.84,4103.02,4104.89,4544,15,0
2026-07-30 18:45:00,4104.9,4105.3,4098.89,4099.86,4017,15,0
2026-07-30 19:00:00,4099.72,4105.72,4098.9,4104.75,4504,15,0
2026-07-30 19:15:00,4104.72,4115.0,4102.99,4112.9,4712,15,0
2026-07-30 19:30:00,4112.81,4115.37,4111.61,4112.29,4480,15,0
2026-07-30 19:45:00,4112.29,4113.18,4109.29,4112.15,3984,15,0
2026-07-30 20:00:00,4111.92,4117.33,4109.94,4113.84,3272,15,0
2026-07-30 20:15:00,4113.84,4114.86,4111.6,4111.85,2246,28,0
2026-07-30 20:30:00,4112.2,4112.34,4102.35,4102.75,2845,28,0
2026-07-30 20:45:00,4102.75,4103.76,4099.11,4103.58,2466,28,0
2026-07-30 22:00:00,4103.08,4107.48,4102.35,4106.61,1323,28,0
2026-07-30 22:15:00,4106.61,4108.27,4106.22,4107.51,2133,28,0
2026-07-30 22:30:00,4107.5,4110.36,4106.84,4110.29,2896,28,0
2026-07-30 22:45:00,4110.29,4111.12,4108.89,4109.07,2559,28,0
2026-07-30 23:00:00,4109.16,4111.76,4106.53,4107.31,3080,15,0
2026-07-30 23:15:00,4107.28,4107.48,4104.02,4104.13,2941,15,0
2026-07-30 23:30:00,4104.13,4107.39,4102.29,4106.08,3215,15,0
2026-07-30 23:45:00,4106.08,4110.08,4105.44,4105.91,3554,15,0
2026-07-31 00:00:00,4106.11,4107.15,4100.58,4101.3,5872,15,0
2026-07-31 00:15:00,4101.3,4103.84,4096.11,4096.36,5316,15,0
2026-07-31 00:30:00,4096.29,4097.47,4090.49,4092.94,4977,15,0
2026-07-31 00:45:00,4092.96,4096.1,4090.51,4094.75,5149,15,0
2026-07-31 01:00:00,4094.75,4101.6,4088.66,4088.91,6219,15,0
2026-07-31 01:15:00,4088.97,4095.1,4086.56,4091.91,5434,15,0
2026-07-31 01:30:00,4091.92,4092.08,4083.81,4085.73,5749,15,0
2026-07-31 01:45:00,4085.72,4089.52,4082.11,4084.35,5495,15,0
2026-07-31 02:00:00,4084.34,4090.45,4081.62,4085.6,5398,15,0
2026-07-31 02:15:00,4085.6,4085.64,4081.52,4082.15,4135,15,0
2026-07-31 02:30:00,4082.15,4084.42,4075.4,4075.5,5205,15,0
2026-07-31 02:45:00,4075.48,4078.47,4074.13,4076.18,4813,15,0
2026-07-31 03:00:00,4076.18,4076.29,4072.0,4073.48,5059,15,0
2026-07-31 03:15:00,4073.48,4076.1,4072.31,4075.27,4788,15,0
2026-07-31 03:30:00,4075.24,4079.43,4075.0,4076.48,4355,15,0
2026-07-31 03:45:00,4076.45,4077.57,4074.12,4075.0,4023,15,0
2026-07-31 04:00:00,4075.0,4076.93,4073.28,4076.75,3492,15,0
2026-07-31 04:15:00,4076.75,4080.05,4074.37,4080.05,3025,15,0
2026-07-31 04:30:00,4080.04,4081.4,4079.31,4079.37,2697,15,0
2026-07-31 04:45:00,4079.37,4080.17,4074.71,4080.01,2990,15,0
2026-07-31 05:00:00,4079.99,4083.29,4079.77,4079.91,3267,15,0
2026-07-31 05:15:00,4079.91,4082.91,4079.52,4080.85,2557,15,0
2026-07-31 05:30:00,4080.85,4081.71,4075.89,4076.46,4795,15,0
2026-07-31 05:45:00,4076.48,4076.51,4073.36,4074.41,4264,15,0
2026-07-31 06:00:00,4074.48,4082.88,4072.79,4082.36,4725,15,0
2026-07-31 06:15:00,4082.37,4087.52,4081.1,4084.96,4831,15,0
2026-07-31 06:30:00,4084.93,4085.1,4077.21,4078.04,5576,15,0
2026-07-31 06:45:00,4078.05,4081.59,4076.35,4077.65,5570,15,0
2026-07-31 07:00:00,4077.65,4079.13,4075.33,4077.58,4923,15,0
2026-07-31 07:15:00,4077.58,4079.15,4072.08,4072.69,4666,15,0
2026-07-31 07:30:00,4072.72,4073.89,4068.17,4072.22,4271,15,0
2026-07-31 07:45:00,4072.27,4074.48,4067.52,4067.74,4321,15,0
2026-07-31 08:00:00,4067.66,4067.75,4061.14,4062.21,5017,15,0
2026-07-31 08:15:00,4062.21,4067.18,4057.82,4058.56,4987,15,0
2026-07-31 08:30:00,4058.56,4061.44,4054.2,4059.24,4648,15,0
2026-07-31 08:45:00,4059.14,4064.37,4057.73,4060.94,5083,15,0
2026-07-31 09:00:00,4060.78,4064.07,4055.21,4056.75,5937,15,0
2026-07-31 09:15:00,4056.81,4057.47,4051.35,4052.36,5181,15,0
2026-07-31 09:30:00,4052.37,4054.63,4050.25,4053.13,4576,15,0
2026-07-31 09:45:00,4053.13,4057.15,4052.32,4055.13,4032,15,0
2026-07-31 10:00:00,4055.13,4058.4,4053.23,4055.71,4047,15,0
2026-07-31 10:15:00,4056.02,4056.08,4052.02,4053.2,3868,15,0
2026-07-31 10:30:00,4053.14,4056.55,4052.87,4054.77,4022,15,0
2026-07-31 10:45:00,4054.76,4057.14,4053.7,4054.51,3796,15,0
2026-07-31 11:00:00,4054.51,4059.37,4052.22,4056.92,4501,15,0
2026-07-31 11:15:00,4056.97,4061.05,4054.19,4058.8,5373,15,0
2026-07-31 11:30:00,4058.8,4058.8,4050.63,4052.06,5013,15,0
2026-07-31 11:45:00,4052.06,4055.47,4051.24,4053.68,4445,15,0
2026-07-31 12:00:00,4053.68,4059.38,4052.44,4059.1,5204,15,0
2026-07-31 12:15:00,4059.1,4059.31,4047.13,4047.37,4678,15,0
2026-07-31 12:30:00,4047.37,4051.64,4042.56,4044.61,5918,15,0
2026-07-31 12:45:00,4044.61,4046.41,4040.5,4040.81,5699,15,0
2026-07-31 13:00:00,4040.73,4042.81,4034.68,4036.28,6712,15,0
2026-07-31 13:15:00,4036.32,4046.97,4035.55,4042.6,6946,15,0
2026-07-31 13:30:00,4042.47,4043.86,4022.52,4025.08,8266,15,0
2026-07-31 13:45:00,4025.03,4032.21,4022.05,4025.43,8137,15,0
2026-07-31 14:00:00,4025.26,4032.5,4021.03,4032.0,7810,15,0
2026-07-31 14:15:00,4031.92,4040.18,4029.93,4038.78,6959,15,0
2026-07-31 14:30:00,4038.78,4043.07,4036.57,4041.42,6318,15,0
2026-07-31 14:45:00,4041.42,4050.28,4040.9,4049.25,6518,15,0
2026-07-31 15:00:00,4049.25,4050.7,4042.77,4046.98,6820,15,0
2026-07-31 15:15:00,4047.0,4052.65,4040.16,4041.25,6599,15,0
2026-07-31 15:30:00,4041.01,4043.61,4036.65,4042.17,5923,15,0
2026-07-31 15:45:00,4042.26,4046.79,4039.91,4045.48,5806,15,0
2026-07-31 16:00:00,4045.48,4046.88,4041.33,4046.35,5105,15,0
2026-07-31 16:15:00,4046.35,4048.42,4043.1,4047.42,4733,15,0
2026-07-31 16:30:00,4047.42,4049.94,4041.15,4042.52,4589,15,0
2026-07-31 16:45:00,4042.52,4045.05,4042.13,4043.26,4230,15,0
2026-07-31 17:00:00,4043.24,4046.37,4041.49,4045.57,3977,15,0
2026-07-31 17:15:00,4045.61,4053.42,4044.8,4050.41,4419,15,0
2026-07-31 17:30:00,4050.41,4053.22,4047.66,4051.93,4889,15,0
2026-07-31 17:45:00,4051.94,4054.74,4050.18,4053.58,5345,15,0
2026-07-31 18:00:00,4053.62,4055.21,4047.12,4048.07,4725,15,0
2026-07-31 18:15:00,4048.1,4051.77,4047.59,4051.11,4116,15,0
2026-07-31 18:30:00,4050.95,4051.74,4048.03,4049.49,3090,15,0
2026-07-31 18:45:00,4049.49,4051.65,4048.19,4050.79,3268,15,0
2026-07-31 19:00:00,4050.72,4052.96,4046.91,4048.06,3220,15,0
2026-07-31 19:15:00,4048.04,4050.58,4047.14,4050.57,3261,15,0
2026-07-31 19:30:00,4050.5,4054.73,4048.9,4054.15,3769,15,0
2026-07-31 19:45:00,4054.15,4055.63,4050.11,4050.79,5005,15,0
2026-07-31 20:00:00,4051.01,4051.7,4045.09,4047.84,2556,15,0
2026-07-31 20:15:00,4047.79,4048.92,4046.32,4048.02,2361,15,0
2026-07-31 20:30:00,4048.02,4052.92,4047.11,4051.18,3073,15,0
2026-08-04 00:00:00,4053.84,4069.39,4053.11,4063.69,5830,15,0
2026-08-04 00:15:00,4063.69,4064.48,4058.11,4059.1,4634,15,0
2026-08-04 00:30:00,4059.1,4060.83,4055.58,4056.41,4063,15,0
2026-08-04 00:45:00,4056.4,4058.1,4048.7,4049.18,4907,15,0
2026-08-04 01:00:00,4049.17,4050.75,4042.48,4046.92,6717,15,0
2026-08-04 01:15:00,4046.83,4052.51,4046.83,4049.21,5412,15,0
2026-08-04 01:30:00,4049.21,4060.23,4048.39,4059.17,6456,15,0
2026-08-04 01:45:00,4059.17,4061.96,4056.68,4058.66,5619,15,0
2026-08-04 02:00:00,4058.66,4061.18,4055.7,4058.24,5749,15,0
2026-08-04 02:15:00,4058.24,4059.9,4055.77,4056.77,4593,15,0
2026-08-04 02:30:00,4056.79,4065.12,4055.66,4061.85,5570,15,0
2026-08-04 02:45:00,4061.85,4062.39,4058.02,4058.89,4997,15,0
2026-08-04 03:00:00,4058.7,4060.49,4058.62,4059.72,797,15,0
